participant,method,ratings,ratingSum
186,testNegativeParseCases_31696447,"[3, 4, 2, '2', -1]"
186,appendDeclarations_36405409,"['3', 4.5, '3', 4, 0]"
186,testValidateSeparationCount_26285656,"[4, '2', 4, '2', 0]"
186,add_4114383,"['1', '5', '5', '1', -8]"
186,updateGain_26215341,"['2', '4', 2, 4, 0]"
139,liesBetween_39299426,"['4', 4, 2, '2', 0]"
139,setGenJarDir_31789275,"['2', '4', '3', '4', -1]"
139,messageSent_19413001,"['2', '4', '3', '4', -1]"
317,add_4114383,"['3', 4, 2, '3', 0]"
317,equals_10222579,"['2', '4', 2, '4', 0]"
317,store_20787007,"['3', '4', 2, 3, 0]"
317,deleteCascade_34604973,"['2', '4', '3', '3', -2]"
317,BFSdist_44521080,"['2', '4', '3', '4', -1]"
317,setGenJarDir_31789275,"['2', '4', 2, '4', 0]"
106,setPhoto_50994916,"[1.5, '2', 4, '4', -1]"
106,searchRecipe_18421665,"['2', 4, '3', 4.5, -1]"
106,BFSdist_44521080,"['2', 4.5, 2, '3', -1]"
106,appendDeclarations_36405409,"['2', 4.5, 2, 3, -1]"
106,updateSchema_4627680,"['1', '5', '5', '1', -8]"
106,testNegativeParseCases_31696447,"['2', '4', 2, 4, 0]"
106,go_14477536,"['2', 4, 2, 4, 0]"
106,getImageWithSource_1782360,"['2', 4, 2, '4', 0]"
106,test_10_bug2689872_19498280,"['2', 5, '2', '4', -1]"
133,setPhoto_50994916,"[4, 1, 4.5, '1', 0]"
133,go_14477536,"['4', 2, 4.5, '2', 0]"
133,testNegativeParseCases_31696447,"['4', '4', '4', '3', -1]"
133,exportXVRL_45047585,"[1.5, 4.5, '4', '3', -4]"
133,messageSent_19413001,"['3', 4, 4.5, '3', -2]"
133,BFSdist_44521080,"['2', 4, '3', '3', -2]"
133,actionPerformed_12725774,"['2', 4, '3', '4', -1]"
133,getBackCommand2_29601536,"['3', '4', 3, '3', -1]"
133,equals_10222579,"[2, 4, '4', '3', -3]"
166,add_4114383,"['2', 1.5, 5, 2, -2]"
166,equals_10222579,"['3', '4', 4, '2', -3]"
166,getBackCommand2_29601536,"['1', '4', '3', 2, -4]"
166,appendDeclarations_36405409,"['2', 4, '2', '4', 0]"
166,BFSdist_44521080,"['3', 4, 4, 2, -3]"
166,showLatestPlan_18418213,"['4', '3', '4', '3', 0]"
166,updateSchema_4627680,"[4, '2', '5', '3', 0]"
166,setPhoto_50994916,"['4', 1.5, 5, '2', 0]"
166,testNegativeParseCases_31696447,"['2', '4', '3', '4', -1]"
166,compareTo_17121898,"['4', 4, 4.5, '3', -1]"
166,testOneTwoThreeCreateCycle_19507735,"['3', 4, '2', '3', 0]"
111,go_14477536,"[1, 4.5, 2, '3', -2]"
111,actionPerformed_12725774,"['1', 5, 2, '3', -3]"
111,setUpMrj_14467418,"['2', 4.5, 1.5, '2', -1]"
111,updateGain_26215341,"['2', 4.5, 1.5, 3, 0]"
111,BFSdist_44521080,"[3, 4.5, 2, 3, 0]"
111,print_7957602,"[3, 4.5, 2, '3', 0]"
111,appendDeclarations_36405409,"['1', 4, 2, 3, -2]"
111,setGenJarDir_31789275,"[3, 4.5, 2, 2, -1]"
111,testOneTwoThreeCreateCycle_19507735,"['2', 4, 1.5, '2', -1]"
111,add_4114383,"['2', 4.5, 2, '3', -1]"
111,testNegativeParseCases_31696447,"[3, 4, 2, 3, 0]"
182,invalidateSession_18354735,"[4, 2, 5, '2', -1]"
182,appendDeclarations_36405409,"['4', 2, 5, '2', -1]"
182,setGenJarDir_31789275,"['4', '2', 5, '2', -1]"
182,getUserNameFromCookie_1694531,"['3', '4', 4.5, 4.5, -1]"
182,updateGain_26215341,"['2', 4, '4', '3', -3]"
182,getImageWithSource_1782360,"['2', '2', '3', '3', 0]"
182,BFSdist_44521080,"[3, 4, 4, '2', -3]"
189,abstractMatrix3D_12723449,"['2', 4, 2, '4', 0]"
189,go_14477536,"['2', 4, 2, 3, -1]"
189,isInvalidEmailLink_49250848,"['1', '5', '5', '1', -8]"
189,testNegativeParseCases_31696447,"[3, 4, 2, '2', -1]"
189,getNAGString_43137003,"['1', '4', '3', '2', -4]"
189,actionPerformed_12725774,"['2', 4, 2, '3', -1]"
129,BFSdist_44521080,"[1.5, 4, 4, 4.5, -3]"
129,actionPerformed_12725774,"['2', 4.5, 2, 4.5, 0]"
129,abstractMatrix3D_12723449,"[4, '2', 4, '2', 0]"
117,swapItems_36634895,"['2', '4', '2', '4', 0]"
117,messageSent_19413001,"['3', '4', '4', '4', -1]"
117,setGenJarDir_31789275,"['1', '5', '3', 4, -3]"
122,BFSdist_44521080,"['3', '4', '3', 4.5, 0]"
122,testNegativeParseCases_31696447,"['3', 4, 3, '4', 0]"
122,setGenJarDir_31789275,"['3', 4, 2, '3', 0]"
155,add_4114383,"[4.5, 1, '5', '1', -1]"
155,testOneTwoThreeCreateCycle_19507735,"['1', '5', '5', '1', -8]"
311,testSetWelcomeMsg_33719869,"['3', '4', '4', '2', -3]"
311,setGenJarDir_31789275,"[4, '3', 4, 3, 0]"
311,addRotation_23014476,"['4', 1.5, 5, '1', -1]"
311,clearFieldersFromField_45147874,"['2', '4', 4, 3, -3]"
311,testSetExample_50891793,"['4', 2, 5, 3, 0]"
311,liesBetween_39299426,"['4', 1.5, 5, '1', -1]"
311,BFSdist_44521080,"['2', 4, '3', '4', -1]"
311,appendDeclarations_36405409,"['2', '4', 4.5, 2, -4]"
311,add_4114383,"['4', 4, '3', 3, 0]"
311,updateGain_26215341,"['1', '5', '5', '1', -8]"
311,actionPerformed_12725774,"[2, 4, '4', '3', -3]"
311,go_14477536,"['2', 4.5, '2', '4', 0]"
176,searchRecipe_18421665,"[3, '4', 4, '3', -2]"
176,setGenJarDir_31789275,"[2, 4.5, 3, 4, -1]"
176,store_20787007,"['3', '5', 2, '3', -1]"
310,testMoveRFWithNullContainer_19507414,"['3', 4, 1.5, 2, 0]"
310,addPKColumn_51577053,"['1', '5', '5', '1', -8]"
310,equals_10222579,"['1', '5', '5', '1', -8]"
310,actionPerformed_12725774,"['2', 4.5, 2, '3', -1]"
310,getImageWithSource_1782360,"['1', '5', '5', '1', -8]"
310,testNegativeParseCases_31696447,"[3, 4, 2, 3, 0]"
310,BFSdist_44521080,"['2', '4', 2, 4, 0]"
310,updateGain_26215341,"[3, 4.5, 2, 3, 0]"
143,testOneTwoThreeCreateCycle_19507735,"['3', 4, 2, '3', 0]"
143,swapItems_36634895,"['1', '5', '5', '1', -8]"
143,getNAGString_43137003,"['2', 4.5, 2, 3, -1]"
143,selectBracketingEntries_40936756,"[3, '2', 4.5, 3, 0]"
143,getEffect_47571922,"[1, 5, 2, '4', -2]"
143,equals_10222579,"['2', '4', '2', '4', 0]"
