participant,method,ratings,ratingSum
317,appendDeclarations_36405409,"[4.5, 3, 2, 4, 3]"
317,getImageWithSource_1782360,"[2, '3', '2', '4', 1]"
317,testOneTwoThreeCreateCycle_19507735,"[4, 4, 2, '4', 2]"
317,swapItems_36634895,"[4, '2', 2, '3', 3]"
317,messageSent_19413001,"[4, 3, 2, '4', 3]"
317,getClassNameForLookAndFeel_19218425,"[4.5, '4', 2, '4', 2]"
317,testGetEmail_33718481,"['4', '2', '3', '3', 2]"
317,getUserNameFromCookie_1694531,"['4', '4', 1.5, '4', 3]"
317,makeUniqueParagraphForGlobalWithLength_34105249,"[4.5, '4', 2, '4', 2]"
317,updateGain_26215341,"['3', '4', 2, 4.5, 1]"
106,testGetEmail_33718481,"[4, '4', 1.5, 4.5, 3]"
106,swapItems_36634895,"[4, '3', '3', 4, 2]"
106,compareTo_17121898,"[5, 2, '4', '2', 1]"
106,add_4114383,"['3', 4, 2, 4.5, 1]"
106,setGenJarDir_31789275,"['4', 4.5, 2, '3', 1]"
106,testSetExample_50891793,"['3', 4, '2', '4', 1]"
106,goToRegistration_47570692,"['4', 4, 2, '4', 2]"
106,selectBracketingEntries_40936756,"[4, '3', 2, 3, 2]"
106,updateGain_26215341,"[4.5, '3', 2, 4, 3]"
106,equals_10222579,"['4', '4', 2, '4', 2]"
106,store_20787007,"['4', 4, 2, '4', 2]"
106,getClassNameForLookAndFeel_19218425,"[4.5, '2', 2, '2', 2]"
106,getUserNameFromCookie_1694531,"['4', 4, 2, '4', 2]"
133,setGenJarDir_31789275,"[4, 1.5, 4.5, '2', 1]"
133,add_4114383,"[4, 1, 4.5, 3, 2]"
133,testInvoke_39233866,"[4.5, 1.5, '4', 4, 3]"
133,getImageWithSource_1782360,"['2', 1, '3', 4, 2]"
133,compareTo_17121898,"['4', '2', '2', '3', 3]"
133,appendDeclarations_36405409,"['3', 4, '2', '4', 1]"
133,visitRetStmt_13482891,"['4', 4, '2', 3, 1]"
166,testCookieGreaterThan_39840471,"['4', '2', '3', '4', 3]"
166,clearFieldersFromField_45147874,"['4', '2', 4, '3', 1]"
166,updateGain_26215341,"[4, '4', '2', '4', 2]"
166,handleHalt_19682824,"[4.5, 2, '4', 3, 1]"
166,testSetWelcomeMsg_33719869,"['2', 2, '3', 4, 1]"
166,go_14477536,"['4', '2', '3', 2, 1]"
166,getImageWithSource_1782360,"[4.5, 2, '2', '3', 3]"
166,actionPerformed_12725774,"[4, 2, '4', '3', 1]"
166,play_41287529,"[4, 1.5, 4, '3', 2]"
166,getBackCommand2_40865212,"['3', 4, 1.5, '4', 2]"
166,setGenJarDir_31789275,"[4, 2, 4, 3, 1]"
166,swapItems_36634895,"[4.5, 2, 4, '4', 2]"
111,goToRegistration_47570692,"[4, 4, 1.5, '4', 3]"
111,testInvoke_39233866,"['3', 4.5, 1.5, '4', 2]"
111,equals_10222579,"[4, '4', 1.5, '3', 2]"
111,messageSent_19413001,"['3', 4, 1.5, '3', 1]"
111,swapItems_36634895,"[4, '2', '3', '3', 2]"
111,deleteCascade_34604973,"['3', 4, 1.5, '3', 1]"
111,getUserNameFromCookie_1694531,"['4', 4, 2, '3', 1]"
111,showLatestPlan_18418213,"[4, '4', 2, 4.5, 2]"
111,addRotation_23014476,"[4, '4', 1.5, '4', 3]"
111,isInvalidEmailLink_49250848,"['4', '4', 1.5, 4.5, 3]"
111,updateSchema_4627680,"[4, '4', 1.5, 3, 2]"
111,clearFieldersFromField_45147874,"[4, '4', 1, '3', 2]"
111,addPKColumn_51577053,"[4, '4', 1.5, 3, 2]"
182,createCacheFile_50995324,"[4, 2, '3', 4, 3]"
182,selectBracketingEntries_40936756,"['4', '4', '2', '3', 1]"
182,addRotation_23014476,"[4, 2, '3', 4, 3]"
182,abstractMatrix3D_12723449,"[4.5, 1.5, 4.5, 4, 3]"
182,setPhoto_50994916,"[4, 1.5, 5, 4, 2]"
182,actionPerformed_12725774,"[4, '4', '2', '3', 1]"
182,populateNewList_34427273,"['4', '2', '2', '3', 3]"
182,add_4114383,"['4', '2', '3', '3', 2]"
182,goToRegistration_47570692,"['2', '3', '2', 4, 1]"
182,swapItems_36634895,"['4', '4', 1.5, 4.5, 3]"
189,setGenJarDir_31789275,"['4', '4', 2, '3', 1]"
189,messageSent_19413001,"[4, '4', 1.5, '3', 2]"
189,saveSetting_46026508,"[4, '3', 2, 4, 3]"
189,add_4114383,"['4', 4, 1.5, '4', 3]"
189,updateGain_26215341,"['4', 4, 1.5, '4', 3]"
189,clearFieldersFromField_45147874,"[4, '4', 2, '4', 2]"
189,getUserNameFromCookie_1694531,"['4', 4, 1.5, '4', 3]"
189,addPKColumn_51577053,"['3', 4, 1.5, 3, 1]"
189,updateSchema_4627680,"[4, '4', 1, 3, 2]"
189,equals_10222579,"[4, '4', 1, '3', 2]"
189,getImageWithSource_1782360,"[4, '4', 1.5, '3', 2]"
189,getJSplitPane_39233258,"[4, '4', '2', 4.5, 2]"
189,testCookieGreaterThan_39840471,"['3', 4.5, 1.5, 3, 1]"
129,exportXVRL_45047585,"[4, '4', 1.5, 4.5, 3]"
129,add_4114383,"['4', 4.5, 1.5, 4, 3]"
129,createChecklistItem_49866815,"[4, '2', '3', 4, 3]"
129,equals_10222579,"[4, '4', 1, 4, 3]"
129,getTargetServiceName_29318894,"[3, 4, 2, 4, 1]"
129,getMenuAdministracion_28631042,"['4', 4, 2, 4, 2]"
129,updateGain_26215341,"[4, 3, '2', '2', 1]"
129,setGenJarDir_31789275,"['4', 4, 1.5, 4, 3]"
129,messageSent_19413001,"[4, '3', 2, '4', 3]"
129,getBackCommand22_40865212,"['4', 4, 1, '4', 3]"
129,getUserNameFromCookie_1694531,"['4', 4.5, 1, '4', 3]"
129,setPhoto_50994916,"[4, '4', 1.5, 4.5, 3]"
117,evaluate_45130358,"[4, '3', '3', 4, 2]"
117,print_7957602,"[4, 3, 2, 4, 3]"
117,testOneTwoThreeCreateCycle_19507735,"['4', '3', 2, '4', 3]"
117,equals_10222579,"[4, '4', '3', 4, 1]"
117,add_4114383,"['3', '4', 2, 4, 1]"
117,appendDeclarations_36405409,"[4.5, '4', 1.5, 4, 3]"
117,addPKColumn_51577053,"['3', 4, 2, '4', 1]"
117,testNegativeParseCases_31696447,"[3, '4', 2, 4, 1]"
117,BFSdist_44521080,"['2', '4', 1.5, 5, 2]"
117,clearFieldersFromField_45147874,"[4.5, '3', '3', 4.5, 2]"
122,appendDeclarations_36405409,"[4.5, '4', '3', 4, 1]"
122,addRotation_23014476,"['4', '3', '2', '3', 2]"
122,updateGain_26215341,"['4', '4', '2', 4, 2]"
122,testInvoke_39233866,"['4', '2', '3', '3', 2]"
122,getBackCommand2_29601536,"[4, 4, 1, 4, 3]"
155,clearFieldersFromField_45147874,"[4.5, '3', '2', 4, 3]"
155,testSetWelcomeMsg_33719869,"['4', '2', '3', '3', 2]"
155,equals_10222579,"[4, '4', 1.5, 4.5, 3]"
155,saveToFile_47571713,"[4, 4, 1, 4, 3]"
155,play_41287529,"['4', 4, 1.5, 4.5, 3]"
155,go_14477536,"[4.5, '4', 1.5, 4, 3]"
155,onAttach_1810081,"[4, '4', 1, 4, 3]"
155,updateSchema_4627680,"[4.5, '4', 1, 4, 3]"
155,liesBetween_39299426,"['3', '4', 1.5, 4, 2]"
155,addPKColumn_51577053,"[4.5, '4', 1, 4, 3]"
155,testNegativeParseCases_31696447,"[4, '4', 1.5, 4, 3]"
155,testInvoke_39233866,"['4', '4', 2, 4.5, 2]"
155,setGenJarDir_31789275,"[3, 4, 1.5, 4, 2]"
311,test_10_bug2689872_19498280,"['4', 4, 2, '3', 1]"
311,readFromFile_16777940,"[4, '2', '2', 3, 3]"
311,messageSent_19413001,"[3, '3', 2, '4', 2]"
311,testInvoke_39233866,"['4', 4.5, '2', 3, 1]"
311,testNegativeParseCases_31696447,"['4', 4, 2, '4', 2]"
311,toString_39120328,"['4', '2', '3', '4', 3]"
311,getRodinDBStatus_19505695,"['4', '4', 2, '4', 2]"
311,saveSetting_46026508,"[4, '3', 2, '4', 3]"
311,equals_10222579,"['4', 4.5, 2, '4', 2]"
176,messageSent_19413001,"['3', 4, '2', '4', 1]"
176,appendDeclarations_36405409,"[4.5, '4', 1.5, 4, 3]"
176,addPKColumn_51577053,"['4', 4.5, 1.5, '4', 3]"
176,testNegativeParseCases_31696447,"['2', 4, 1, '4', 1]"
176,actionPerformed_12725774,"['3', 4, '2', 4, 1]"
176,go_14477536,"['4', 4, '2', '5', 3]"
176,populateNewList_34427273,"[4.5, '4', 1.5, 4.5, 3]"
176,BFSdist_44521080,"[4, '4', 1.5, 4, 3]"
176,getRemoteObject_50026101,"['4', 4, 2, 3, 1]"
176,clearFieldersFromField_45147874,"['3', 4, 2, 4, 1]"
176,getUserNameFromCookie_1694531,"['2', '4', 1.5, 4.5, 1]"
310,abstractMatrix3D_12723449,"[4, '4', 2, '4', 2]"
310,go_14477536,"['3', 4, 1.5, '3', 1]"
310,updateSchema_4627680,"['4', 4, 1.5, '4', 3]"
310,add_4114383,"['4', 4, '2', 3, 1]"
310,getBackCommand2_29601536,"[4, '4', 1.5, '4', 3]"
310,getUserNameFromCookie_1694531,"['4', 4, 1, '4', 3]"
310,setGenJarDir_31789275,"['3', 4, 1.5, '3', 1]"
310,exportXVRL_45047585,"['4', 4, 2, '3', 1]"
310,populateNewList_34427273,"[4, '5', 1.5, '4', 2]"
310,removeService_38221424,"[4, '5', 1, 4, 2]"
310,clearFieldersFromField_45147874,"[4, '4', 2, 4, 2]"
310,addRotation_23014476,"['3', '4', 2, '4', 1]"
310,swapItems_36634895,"['4', 4, 1.5, 3, 2]"
143,searchRecipe_18421665,"['4', '2', '4', '4', 2]"
143,setUpMrj_14467418,"['4', 4, 1.5, '3', 2]"
143,BFSdist_44521080,"[4, '4', 2, 5, 3]"
143,testNegativeParseCases_31696447,"['4', '4', 2, 4, 2]"
143,updateGain_26215341,"[4.5, '3', '3', '3', 1]"
143,actionPerformed_12725774,"['2', 4.5, 1.5, '4', 1]"
143,go_14477536,"['4', '4', 1.5, 4, 3]"
143,messageSent_19413001,"[4, '4', 1.5, '4', 3]"
143,addPKColumn_51577053,"['4', 4, 1.5, 4, 3]"
143,appendDeclarations_36405409,"['3', 4, 1.5, 4, 2]"
143,toString_39120328,"['3', 4, 2, '4', 1]"
143,setGenJarDir_31789275,"['4', 4, 1.5, '3', 2]"
143,showLatestPlan_18418213,"['3', '4', '2', '4', 1]"
143,add_4114383,"['4', 4, 2, '4', 2]"
143,getUserNameFromCookie_1694531,"['4', 4, 2, '4', 2]"
